pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEDL105080,6,0,1998,BHEESHM SHARMA,Delhi,GHONDA,INC,INC,25014,M,1,3,1,FALSE,FALSE,50.89,10420,21.2,,1,2
AEDL105080,6,1,1998,Bheeshm Sharma,Delhi,GHONDA,INC,INC,23171,M,1,3,1,FALSE,TRUE,46.67,1620,3.26,,1,2
AEDL105128,5,0,1993,DEEP CHAND BANDHU,Delhi,WAZIRPUR,INC,,26150,M,1,2,2,FALSE,FALSE,43.13,479,0.79,,2,2
AEDL105128,6,0,1998,BANDHU DEEP CHAND,Delhi,WAZIRPUR,INC,INC,36010,M,1,2,2,FALSE,TRUE,59.69,14878,24.66,,2,2
AEDL105130,5,0,1993,UMESH KHARI,Delhi,WAZIRPUR,JD,,7176,M,3,2,0,FALSE,FALSE,11.84,6396,10.55,,,2
AEDL105130,6,0,1998,UMESH KHARI,Delhi,WAZIRPUR,JD,JD,1413,M,4,2,0,FALSE,FALSE,2.34,1273,2.11,,,2
AEDL105143,5,0,1993,CHARAN SINGH KENDERA,Delhi,NARELA,INC,,10733,M,2,2,1,FALSE,FALSE,24.53,3207,7.33,,1,2
AEDL105143,6,0,1998,CHARAN SINGH KANDERA,Delhi,NARELA,INC,INC,19143,M,1,2,1,FALSE,FALSE,37.63,2594,5.1,,1,2
AEDL105171,5,0,1993,JAI PARKASH YADAV,Delhi,ADARSH NAGAR,BJP,,17020,M,1,2,1,FALSE,FALSE,34.18,40,0.08,,1,2
AEDL105171,6,0,1998,JAI PARKASH YADAV,Delhi,ADARSH NAGAR,BJP,BJP,18300,M,2,2,1,FALSE,TRUE,29.88,14680,23.97,,1,2
AEDL105172,5,0,1993,MANGAT RAM,Delhi,ADARSH NAGAR,INC,,16980,M,2,2,1,FALSE,FALSE,34.1,11050,22.19,,1,2
AEDL105172,6,0,1998,MANGAT RAM,Delhi,ADARSH NAGAR,INC,INC,37818,M,1,2,1,FALSE,FALSE,61.75,19518,31.87,,1,2
AEDL105215,5,0,1993,SHOAIB IQBAL,Delhi,MATIA MAHAL,JD,,27617,M,1,2,2,FALSE,FALSE,62.77,19945,45.33,,2,2
AEDL105215,6,0,1998,SHOAIB IQBAL,Delhi,MATIA MAHAL,JD,JD,28872,M,1,2,2,FALSE,TRUE,65.18,19916,44.96,,2,2
