pid,Assembly_No,Poll_No,Year,Candidate,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,No_Terms,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
9237,4,0,2019,Birendra Kumar,Jharkhand,HUSSAINABAD,JVM,,1324,M,11,1,0,FALSE,FALSE,0.81,47,0.03,41,,1
9252,4,0,2019,BINOD RAY,Jharkhand,ICHAGARH,JVM,,1839,M,8,1,0,FALSE,FALSE,0.93,343,0.17,32,,1
9257,4,0,2019,HARE LAL MAHATO,Jharkhand,ICHAGARH,AJSUP,,38836,M,2,1,0,FALSE,FALSE,19.74,351,0.18,46,,1
9275,4,0,2019,SUDHIR KUMAR SUNDI,Jharkhand,JAGANATHPUR,BJP,,16450,M,3,1,0,FALSE,FALSE,14.49,2228,1.96,57,,1
9277,4,0,2019,MANGAL SINGH SUREN,Jharkhand,JAGANATHPUR,AJSUP,,14222,M,4,1,0,FALSE,FALSE,12.52,7605,6.7,30,,1
9281,4,0,2019,SONA RAM SINKU,Jharkhand,JAGANATHPUR,INC,,32499,M,1,1,1,FALSE,FALSE,28.62,11606,10.22,45,1,1
9283,4,0,2019,MANGAL SINGH BOBONGA,Jharkhand,JAGANATHPUR,JVM,,20893,M,2,1,0,FALSE,FALSE,18.4,4443,3.91,57,,1
9288,4,0,2019,ARJUN MARANDI,Jharkhand,JAMA,JVM,,5897,M,3,1,0,FALSE,FALSE,4.11,1745,1.22,50,,1
9296,4,0,2019,STEFFY TERESA MURMU,Jharkhand,JAMA,AJSUP,,3351,F,5,1,0,FALSE,FALSE,2.33,842,0.59,39,,1
9300,4,0,2019,SITA MURMU,Jharkhand,JAMA,JMM,,60925,F,1,1,1,FALSE,FALSE,42.43,2426,1.69,44,1,1
9304,4,0,2019,Saryu Roy,Jharkhand,JAMSHEDPUR EAST,IND,,73945,M,1,1,1,FALSE,FALSE,42.59,15833,9.12,68,1,1
9310,4,0,2019,GOURAV VALLABH,Jharkhand,JAMSHEDPUR EAST,INC,,18976,M,3,1,0,FALSE,FALSE,10.93,7204,4.15,42,,1
9325,4,0,2019,Pankaj Kumar,Jharkhand,JAMSHEDPUR WEST,JVM,,1040,M,8,1,0,FALSE,FALSE,0.54,294,0.15,40,,1
9328,4,0,2019,Devendra Nath Singh,Jharkhand,JAMSHEDPUR WEST,BJP,,74195,M,2,1,0,FALSE,FALSE,38.55,66190,34.39,59,,1
9334,4,0,2019,Brijesh Singh,Jharkhand,JAMSHEDPUR WEST,AJSUP,,1768,M,7,1,0,FALSE,FALSE,0.92,728,0.38,42,,1
9343,4,0,2019,CHAMELI DEVI,Jharkhand,JAMTARA,AJSUP,,4780,F,4,1,0,FALSE,FALSE,2.25,1373,0.65,54,,1
9353,4,0,2019,ABDUL MANNAN ANSARI,Jharkhand,JAMTARA,JVM,,1646,M,7,1,0,FALSE,FALSE,0.77,97,0.05,44,,1
9356,4,0,2019,MANJU KUMARI,Jharkhand,JAMUA,INC,,40293,F,2,1,0,FALSE,FALSE,23.21,14428,8.31,40,,1
9366,4,0,2019,SATYANARAYAN DAS,Jharkhand,JAMUA,AJSUP,,9668,M,5,1,0,FALSE,FALSE,5.57,3226,1.86,51,,1
9379,4,0,2019,SANJAY KUMAR,Jharkhand,JARMUNDI,JVM,,9242,M,4,1,0,FALSE,FALSE,5.67,5253,3.22,55,,1
9396,4,0,2019,MANGAL KALINDI,Jharkhand,JUGASHLAI,JMM,,88581,M,1,1,1,FALSE,FALSE,40.95,21934,10.14,42,1,1
